"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2023","19.7844","19.7554","19.9020","19.6199","","0.21%"
"05/19/2023","19.7860","19.7982","19.9171","19.6405","","0.01%"
"05/22/2023","19.8308","19.8235","20.1600","19.6707","","0.23%"
"05/23/2023","19.8458","19.8302","20.3130","19.7165","","0.08%"
"05/24/2023","19.8897","19.8584","20.0028","19.7365","","0.22%"
"05/25/2023","19.9319","19.8967","20.0404","19.7805","","0.21%"
"05/26/2023","19.9309","19.9394","20.1728","19.8120","","-0.01%"
"05/29/2023","20.0919","19.9977","20.2169","19.8875","","0.81%"
"05/30/2023","20.4706","20.1042","20.5428","20.0380","","1.88%"
"05/31/2023","20.7973","20.4868","20.8990","20.3840","","1.60%"
"06/01/2023","20.7988","20.7993","20.9356","20.6165","","0.01%"
"06/02/2023","20.9589","20.8084","21.0292","20.6590","","0.77%"
"06/05/2023","21.2590","21.0019","21.3547","20.9089","","1.43%"
"06/06/2023","21.5719","21.2618","21.6451","21.1910","","1.47%"
"06/07/2023","23.2458","21.5740","23.3885","21.5734","","7.76%"
"06/08/2023","23.1219","23.2480","23.5260","23.0164","","-0.53%"
"06/09/2023","23.3673","23.1251","23.6189","23.0534","","1.06%"
"06/12/2023","23.6208","23.3994","23.7932","23.3771","","1.08%"
"06/13/2023","23.6215","23.6259","23.8066","23.3890","","0.00%"
"06/14/2023","23.5483","23.6315","23.7662","23.3774","","-0.31%"
"06/15/2023","23.6576","23.5641","23.7736","23.4322","","0.46%"
"06/16/2023","23.6154","23.6601","23.7790","23.4510","","-0.18%"
"06/19/2023","23.6085","23.5800","23.7725","23.4298","","-0.03%"
"06/20/2023","23.5506","23.6109","23.7517","23.4412","","-0.25%"
"06/21/2023","23.5273","23.5715","23.7155","23.3689","","-0.10%"
"06/22/2023","24.8877","23.5827","25.0060","23.3834","","5.78%"
"06/23/2023","25.2330","24.8850","26.0300","24.6885","","1.39%"
"06/26/2023","25.9137","25.2766","26.1788","25.0712","","2.70%"
"06/27/2023","26.0014","25.8861","26.2411","25.4209","","0.34%"
"06/28/2023","26.0481","26.0201","26.2304","25.8540","","0.18%"
"06/29/2023","26.0235","26.0501","26.1373","25.9065","","-0.09%"
"06/30/2023","26.0461","26.0378","26.1427","25.8298","","0.09%"
"07/03/2023","25.9059","26.0510","26.2235","25.7132","","-0.54%"
"07/04/2023","25.9966","25.9416","26.1987","25.7159","","0.35%"
"07/05/2023","26.0732","25.9993","26.2346","25.8414","","0.29%"
"07/06/2023","26.0823","26.0774","26.2878","25.6866","","0.03%"
"07/07/2023","26.0552","26.0853","26.2651","25.8855","","-0.10%"
"07/10/2023","26.0952","26.0676","26.2090","25.8712","","0.15%"
"07/11/2023","25.9922","26.0973","26.2929","25.9158","","-0.39%"
"07/12/2023","26.1328","26.1173","26.2700","25.9801","","0.54%"
"07/13/2023","26.0026","26.1458","26.2966","25.9604","","-0.50%"
"07/14/2023","26.0953","26.0419","26.3486","25.9564","","0.36%"
"07/17/2023","26.3351","26.1702","26.4592","25.9249","","0.92%"
"07/18/2023","26.9187","26.3508","27.1220","26.2227","","2.22%"
"07/19/2023","26.7736","26.9252","27.3188","26.6133","","-0.54%"
"07/20/2023","26.7257","26.7927","27.1495","26.6192","","-0.18%"
"07/21/2023","26.9729","26.7480","27.0825","26.6651","","0.92%"
"07/24/2023","26.9217","26.9204","27.1812","26.7398","","-0.19%"
"07/25/2023","26.8918","26.9506","27.1814","26.7765","","-0.11%"
"07/26/2023","26.9177","26.8995","27.0845","26.7190","","0.10%"
"07/27/2023","26.9392","26.9352","27.1229","26.7569","","0.08%"
"07/28/2023","26.9003","26.9510","27.1623","26.7953","","-0.14%"
"07/31/2023","26.8955","26.8701","27.0768","26.7973","","-0.02%"
"08/01/2023","26.8938","26.9289","27.2537","26.8245","","-0.01%"
"08/02/2023","26.9564","26.9657","27.3352","26.8210","","0.23%"
"08/03/2023","26.9670","26.9605","27.4725","26.8470","","0.04%"
"08/04/2023","26.9371","26.9766","27.4131","26.8148","","-0.11%"
"08/07/2023","26.9746","26.9748","27.1342","26.8132","","0.14%"
"08/08/2023","26.9794","26.9874","27.4184","26.8496","","0.02%"
"08/09/2023","26.9891","26.9798","27.3439","26.8283","","0.04%"
"08/10/2023","26.9986","27.0107","27.1789","26.5399","","0.04%"
"08/11/2023","26.8632","27.0115","27.3167","26.8213","","-0.50%"
"08/14/2023","27.0136","26.9538","27.3264","26.7817","","0.56%"
"08/15/2023","27.0440","27.0410","27.1917","26.8923","","0.11%"
"08/16/2023","27.0381","27.0620","27.1735","26.9200","","-0.02%"
"08/17/2023","27.0317","27.0670","27.2890","26.9375","","-0.02%"
"08/18/2023","27.0307","27.1071","27.2757","26.9325","","0.00%"
"08/21/2023","27.1390","27.1112","27.3064","26.9710","","0.40%"
"08/22/2023","27.1866","27.1572","27.3752","27.0106","","0.18%"
"08/23/2023","27.1792","27.2045","27.3822","27.0467","","-0.03%"
"08/24/2023","25.7824","27.1961","27.3724","25.1590","","-5.14%"
"08/25/2023","26.5465","25.7231","26.6600","25.6683","","2.96%"
"08/28/2023","26.5030","26.3550","26.6710","26.3265","","-0.16%"
"08/29/2023","26.5544","26.4894","26.7425","25.7953","","0.19%"
"08/30/2023","26.6868","26.5542","26.8545","26.3807","","0.50%"
"08/31/2023","26.6502","26.7079","26.8719","26.5130","","-0.14%"
"09/01/2023","26.6311","26.6979","26.8312","26.5807","","-0.07%"
"09/04/2023","26.7395","26.7167","26.9525","26.4798","","0.41%"
"09/05/2023","26.7646","26.7502","26.9065","26.5217","","0.09%"
"09/06/2023","26.7923","26.7756","26.9375","26.4571","","0.10%"
"09/07/2023","26.7827","26.8200","27.1250","26.6471","","-0.04%"
"09/08/2023","26.8228","26.8340","27.0792","26.7201","","0.15%"
"09/11/2023","26.8047","26.8502","26.9743","26.5994","","-0.07%"
"09/12/2023","26.8494","26.8757","27.1717","26.7057","","0.17%"
"09/13/2023","26.9215","26.8896","27.1423","26.7940","","0.27%"
"09/14/2023","26.8625","26.9415","27.3548","26.8051","","-0.22%"
"09/15/2023","26.9191","26.9489","27.2100","26.8004","","0.21%"
"09/18/2023","27.0121","26.9947","27.1066","26.7655","","0.35%"
"09/19/2023","26.9440","27.0178","27.2183","26.7614","","-0.25%"
"09/20/2023","26.9806","27.0167","27.1866","26.7194","","0.14%"
"09/21/2023","27.1121","27.0217","27.2389","26.6712","","0.49%"
"09/22/2023","27.1038","27.1168","27.4477","27.0217","","-0.03%"
"09/25/2023","27.1807","27.1700","27.3466","27.0657","","0.28%"
"09/26/2023","27.2514","27.2199","27.6140","27.0933","","0.26%"
"09/27/2023","26.8303","27.2509","27.8100","26.8890","","-1.55%"
"09/28/2023","27.3628","27.0666","27.5274","27.0259","","1.98%"
"09/29/2023","27.3712","27.3835","27.6716","27.2854","","0.03%"
"10/02/2023","27.4241","27.4042","27.8160","27.2744","","0.19%"
"10/03/2023","27.4633","27.4645","27.7148","27.3550","","0.14%"
"10/04/2023","27.4944","27.4828","27.7523","27.3795","","0.11%"
"10/05/2023","27.5067","27.5683","27.6572","27.3555","","0.04%"
"10/06/2023","27.5405","27.5645","27.9565","27.4118","","0.12%"
"10/09/2023","27.6650","27.6298","28.2213","27.4286","","0.45%"
"10/10/2023","27.7050","27.6978","28.0058","27.5370","","0.14%"
"10/11/2023","27.6979","27.7269","27.9132","27.5410","","-0.03%"
"10/12/2023","27.6950","27.7024","27.8321","27.5934","","-0.01%"
"10/13/2023","27.7612","27.7442","27.9603","27.6529","","0.24%"
"10/16/2023","27.8552","27.8040","27.9890","27.6026","","0.34%"
"10/17/2023","27.9187","27.8620","28.0576","27.6243","","0.23%"
"10/18/2023","27.9978","27.9005","28.2640","27.8402","","0.28%"
"10/19/2023","27.9569","28.0050","28.2200","27.8645","","-0.15%"
"10/20/2023","27.9483","27.9721","28.2586","27.7346","","-0.03%"
"10/23/2023","28.0588","27.9997","28.1653","27.9092","","0.40%"
"10/24/2023","28.1008","28.0813","28.2477","27.9375","","0.15%"
"10/25/2023","28.1139","28.1019","28.3559","27.9986","","0.05%"
"10/26/2023","28.1282","28.1306","28.3807","27.9815","","0.05%"
"10/27/2023","28.1636","28.1656","28.3487","27.9522","","0.13%"
"10/30/2023","28.2289","28.2296","28.4035","28.0220","","0.23%"
"10/31/2023","28.2752","28.2602","28.4988","28.0940","","0.16%"
"11/01/2023","28.3125","28.3123","28.4125","28.1150","","0.13%"
"11/02/2023","28.3161","28.3248","28.4791","28.1595","","0.01%"
"11/03/2023","28.3775","28.3534","28.6173","28.1940","","0.22%"
"11/06/2023","28.3618","28.2150","28.5210","28.2150","","-0.06%"
"11/07/2023","28.4483","28.4428","28.6687","28.3345","","0.30%"
"11/08/2023","28.4324","28.4882","28.6161","28.3404","","-0.06%"
"11/09/2023","28.4110","28.4681","28.6089","28.3575","","-0.08%"
"11/10/2023","28.5251","28.4725","28.8050","28.4030","","0.40%"
"11/13/2023","28.5604","28.5450","28.6851","28.4350","","0.12%"
"11/14/2023","28.6189","28.5990","28.7747","28.4963","","0.20%"
"11/15/2023","28.6553","28.6228","28.8522","28.3692","","0.13%"
"11/16/2023","28.5422","28.6758","28.7955","28.5189","","-0.39%"
"11/17/2023","28.6545","28.6095","28.8794","28.4230","","0.39%"
"11/20/2023","28.6900","28.6770","28.8538","28.5550","","0.12%"
"11/21/2023","28.7688","28.7591","28.8811","28.5900","","0.27%"
"11/22/2023","28.8282","28.7809","28.9269","28.6871","","0.21%"
"11/23/2023","28.7799","28.8333","28.9496","28.4885","","-0.17%"
"11/24/2023","28.8606","28.8222","28.9881","28.7283","","0.28%"
"11/27/2023","28.8823","28.8656","28.9945","28.7475","","0.08%"
"11/28/2023","28.8900","28.9069","29.0112","28.7915","","0.03%"
"11/29/2023","28.8787","28.9164","29.0214","28.7838","","-0.04%"
"11/30/2023","28.8552","28.9249","29.0315","28.6602","","-0.08%"
"12/01/2023","28.8885","28.8743","29.0180","28.6971","","0.12%"
"12/04/2023","28.9293","28.9128","29.1292","28.7631","","0.14%"
"12/05/2023","28.8724","28.9284","29.0231","28.7771","","-0.20%"
"12/06/2023","28.8728","28.9005","29.0233","28.7852","","0.00%"
"12/07/2023","28.9211","28.8895","29.0140","28.7992","","0.17%"
"12/08/2023","28.8557","28.9234","29.1213","28.8176","","-0.23%"
"12/11/2023","28.9434","28.9453","29.1292","28.8442","","0.30%"
"12/12/2023","28.9031","28.9550","29.1170","28.8545","","-0.14%"
"12/13/2023","28.9457","28.9822","29.1547","28.8625","","0.15%"
"12/14/2023","28.9673","28.9734","29.1101","28.8475","","0.07%"
"12/15/2023","28.9511","28.9870","29.1350","28.8513","","-0.06%"
"12/18/2023","29.0376","29.0000","29.1273","28.8654","","0.30%"
"12/19/2023","29.0701","29.0593","29.1749","28.9457","","0.11%"
"12/20/2023","29.1117","29.0918","29.1928","28.9883","","0.14%"
"12/21/2023","29.1056","29.1333","29.2707","29.0222","","-0.02%"
"12/22/2023","29.1982","29.1417","29.4343","29.0505","","0.32%"
"12/25/2023","29.2464","29.1425","29.3682","28.9514","","0.17%"
"12/26/2023","29.1831","29.3193","29.4013","29.1380","","-0.22%"
"12/27/2023","29.3733","29.2461","29.4710","29.1500","","0.65%"
"12/28/2023","29.4094","29.3471","29.5333","29.2971","","0.12%"
"12/29/2023","29.4766","29.4308","29.7808","29.1931","","0.23%"
"01/01/2024","29.5364","29.4477","29.6600","29.4477","","0.20%"
"01/02/2024","29.6770","29.5648","29.8270","29.5125","","0.48%"
"01/03/2024","29.6927","29.7346","29.9611","29.6475","","0.05%"
"01/04/2024","29.7490","29.7764","29.9119","29.6513","","0.19%"
"01/05/2024","29.8202","29.7527","29.9391","29.6860","","0.24%"
"01/08/2024","29.8761","29.8248","29.9806","29.7125","","0.19%"
"01/09/2024","29.8658","29.8944","30.0215","29.8105","","-0.03%"
"01/10/2024","29.9519","29.9464","30.0480","29.8230","","0.29%"
"01/11/2024","29.9642","29.9700","30.0767","29.7243","","0.04%"
"01/12/2024","30.0636","30.0073","30.5469","29.9095","","0.33%"
"01/15/2024","30.0743","30.0753","30.2442","29.8075","","0.04%"
"01/16/2024","30.0168","30.0814","30.3616","29.7918","","-0.19%"
"01/17/2024","30.0906","30.0922","30.2140","30.0015","","0.25%"
"01/18/2024","30.1101","30.1309","30.2719","30.0226","","0.06%"
"01/19/2024","30.2017","30.1300","30.3146","30.0555","","0.30%"
"01/22/2024","30.2192","30.2091","30.3144","30.1117","","0.06%"
"01/23/2024","30.2182","30.2691","30.4130","29.9452","","0.00%"
"01/24/2024","30.2285","30.2778","30.4284","29.9869","","0.03%"
"01/25/2024","30.2347","30.2318","30.3659","30.1398","","0.02%"
"01/26/2024","30.2743","30.2638","30.6496","29.9272","","0.13%"
"01/29/2024","30.3123","30.2575","30.4476","30.1751","","0.13%"
"01/30/2024","30.3239","30.3438","30.4860","30.2433","","0.04%"
"01/31/2024","30.3151","30.3426","30.4685","30.1420","","-0.03%"
"02/01/2024","30.2700","30.3406","30.4545","30.2330","","-0.15%"
"02/02/2024","30.3990","30.3442","30.6622","30.2866","","0.43%"
"02/05/2024","30.5341","30.5016","30.7049","30.3659","","0.44%"
"02/06/2024","30.3276","30.5420","30.8417","30.2846","","-0.68%"
"02/07/2024","30.5401","30.4050","30.7238","30.3687","","0.70%"
"02/08/2024","30.5696","30.5735","30.6930","30.4075","","0.10%"
"02/09/2024","30.5580","30.6012","30.7994","30.1707","","-0.04%"
"02/12/2024","30.6403","30.6733","30.8100","30.5246","","0.27%"
"02/13/2024","30.7148","30.7166","30.8037","30.5391","","0.24%"
"02/14/2024","30.7349","30.7208","30.9395","30.6238","","0.07%"
"02/15/2024","30.7180","30.7490","31.1329","30.4871","","-0.05%"
"02/16/2024","30.8182","30.7504","30.9060","30.6413","","0.33%"
"02/19/2024","30.8121","30.8450","30.9900","30.6877","","-0.02%"
"02/20/2024","30.8981","30.8472","31.1185","30.7502","","0.28%"
"02/21/2024","30.9057","30.9240","31.2150","30.8195","","0.02%"
"02/22/2024","30.8793","30.9886","31.1350","30.6468","","-0.09%"
"02/23/2024","30.9651","30.7327","31.1714","30.7241","","0.28%"
"02/26/2024","31.0430","31.0610","31.3678","30.9853","","0.25%"
"02/27/2024","31.0735","31.1172","31.3771","31.0280","","0.10%"
"02/28/2024","31.1695","31.1457","31.4385","31.0555","","0.31%"
"02/29/2024","31.1883","31.2055","31.3424","31.1033","","0.06%"
"03/01/2024","31.3099","31.2395","31.4860","31.1581","","0.39%"
"03/04/2024","31.5636","31.4082","31.7748","31.3039","","0.81%"
"03/05/2024","31.6239","31.5641","31.8018","31.4816","","0.19%"
"03/06/2024","31.7191","31.6781","31.9672","31.5753","","0.30%"
"03/07/2024","31.8612","31.7579","31.9315","31.6907","","0.45%"
"03/08/2024","31.8400","31.8627","32.0261","31.6679","","-0.07%"
"03/11/2024","31.9448","31.8216","32.1325","31.8078","","0.33%"
"03/12/2024","32.0278","32.0233","32.1668","31.9360","","0.26%"
"03/13/2024","31.9074","32.0639","32.6026","31.9595","","-0.38%"
"03/14/2024","32.1441","32.0840","32.2877","31.8960","","0.74%"
"03/15/2024","32.1144","32.1487","32.4403","32.0098","","-0.09%"
"03/18/2024","32.2460","32.1168","32.5624","32.0715","","0.41%"
"03/19/2024","32.3583","32.3118","32.5760","32.2323","","0.35%"
"03/20/2024","32.1558","32.3604","32.5024","32.1390","","-0.63%"
"03/21/2024","32.0294","32.3923","32.4972","31.6630","","-0.39%"
"03/22/2024","32.0132","32.0734","32.3213","31.7126","","-0.05%"
"03/25/2024","32.1146","32.0013","32.2793","31.8147","","0.32%"
"03/26/2024","32.1737","32.1471","32.2762","32.0561","","0.18%"
"03/27/2024","32.2459","32.1829","32.3353","32.0572","","0.22%"
"03/28/2024","32.3045","32.2850","32.4294","32.1939","","0.18%"
"03/29/2024","32.3460","32.3441","32.6438","32.1479","","0.13%"
"04/01/2024","32.0750","32.3469","32.5582","31.4914","","-0.84%"
"04/02/2024","32.0436","32.1027","32.4115","31.8862","","-0.10%"
"04/03/2024","31.9485","32.0279","32.1955","31.8378","","-0.30%"
"04/04/2024","31.8703","31.9492","32.0345","31.7744","","-0.24%"
"04/05/2024","32.0374","31.9115","32.1277","31.7528","","0.52%"
"04/08/2024","31.9764","32.0303","32.2547","31.8024","","-0.19%"
"04/09/2024","32.2706","32.0396","32.3697","31.9622","","0.92%"
"04/10/2024","32.2779","32.2318","32.3985","32.1253","","0.02%"
"04/11/2024","32.2996","32.3009","32.4228","32.1609","","0.07%"
"04/12/2024","32.3468","32.3046","33.0275","32.0924","","0.15%"
"04/15/2024","32.4013","32.3640","32.6287","32.1775","","0.17%"
"04/16/2024","32.3857","32.4213","32.5764","32.3056","","-0.05%"
"04/17/2024","32.3816","32.4980","32.6702","32.3278","","-0.01%"
"04/18/2024","32.5224","32.4218","32.5914","32.3394","","0.43%"
"04/19/2024","32.4941","32.5279","32.8862","32.2980","","-0.09%"
"04/22/2024","32.4862","32.4992","32.6946","32.3508","","-0.02%"
"04/23/2024","32.4915","32.5415","32.6901","32.4240","","0.02%"
"04/24/2024","32.5393","32.5533","32.6311","32.3922","","0.15%"
"04/25/2024","32.5152","32.5510","32.6549","32.3826","","-0.07%"
"04/26/2024","32.4036","32.5183","32.6520","32.3056","","-0.34%"
"04/29/2024","32.4153","32.5080","32.6239","32.1731","","0.04%"
"04/30/2024","32.4007","32.5064","32.5480","32.1792","","-0.05%"
"05/01/2024","32.4565","32.4148","32.5776","32.3353","","0.17%"
"05/02/2024","32.3014","32.4850","32.5266","32.2183","","-0.48%"
"05/03/2024","32.3346","32.3741","32.5275","32.1666","","0.10%"
"05/06/2024","32.2624","32.3452","32.6051","32.1196","","-0.22%"
"05/07/2024","32.2515","32.2605","32.3730","32.1167","","-0.03%"
"05/08/2024","32.2239","32.2688","32.5808","32.1358","","-0.09%"
"05/09/2024","32.2380","32.2475","32.4198","32.0457","","0.04%"
"05/10/2024","32.1989","32.2861","32.3941","32.0695","","-0.12%"
"05/13/2024","32.2740","32.2167","32.4631","32.0622","","0.23%"
"05/14/2024","32.2659","32.2024","32.3840","32.0204","","-0.03%"
"05/15/2024","32.1600","32.2823","32.3845","32.0811","","-0.33%"
"05/16/2024","32.2716","32.1645","32.3326","32.0385","","0.35%"
"05/17/2024","32.1987","32.2763","32.4090","32.0647","","-0.23%"
"05/20/2024","32.1327","32.2850","32.3391","32.0275","","-0.20%"
"05/21/2024","32.1226","32.2090","32.3077","32.0694","","-0.03%"
"05/22/2024","32.1861","32.1970","32.5462","32.0712","","0.20%"
"05/23/2024","32.1585","32.1970","32.2805","32.0602","","-0.09%"
"05/24/2024","32.2003","32.1861","32.3366","32.0480","","0.13%"
"05/27/2024","32.1282","32.2136","32.3523","31.9307","","-0.22%"
"05/28/2024","32.2335","32.1198","32.3315","31.9362","","0.33%"
"05/29/2024","32.1825","32.2345","32.3707","32.1052","","-0.16%"
"05/30/2024","32.2042","32.2560","32.4617","32.1135","","0.07%"
"05/31/2024","32.2322","32.2118","32.5459","32.0631","","0.09%"
"06/03/2024","32.1678","32.2267","32.3203","32.0892","","-0.20%"
"06/04/2024","32.5745","32.1878","32.6791","32.0570","","1.26%"
"06/05/2024","32.2303","32.5830","32.7046","32.1248","","-1.06%"
"06/06/2024","32.2319","32.2566","32.4100","32.0546","","0.00%"
"06/07/2024","32.2430","32.2367","32.5483","32.1185","","0.03%"
"06/10/2024","32.3374","32.4275","32.5784","32.1580","","0.29%"
"06/11/2024","32.3221","32.3747","32.4763","32.2380","","-0.05%"
"06/12/2024","32.3064","32.3602","32.4374","32.1871","","-0.05%"
"06/13/2024","32.2788","32.3067","32.4276","32.1573","","-0.09%"
"06/14/2024","32.6273","32.3116","32.8767","32.2826","","1.08%"
"06/17/2024","32.7859","32.7267","32.9220","32.6717","","0.49%"
"06/18/2024","32.4853","32.8157","32.9141","32.4829","","-0.92%"
"06/19/2024","32.5024","32.3704","32.7327","32.3704","","0.05%"
"06/20/2024","32.8060","32.5269","32.9230","32.4162","","0.93%"
"06/21/2024","32.8322","32.8079","32.9660","32.6775","","0.08%"
"06/24/2024","32.9169","32.8162","32.9703","32.6834","","0.26%"
"06/25/2024","32.9206","32.9192","33.0637","32.7925","","0.01%"
"06/26/2024","32.8379","32.9544","33.0616","32.7100","","-0.25%"
"06/27/2024","32.8041","32.8446","32.9963","32.7326","","-0.10%"
"06/28/2024","32.6485","32.8650","33.0728","32.5850","","-0.47%"
"07/01/2024","32.6297","32.7728","32.8680","32.5291","","-0.06%"
"07/02/2024","32.5470","32.6550","32.7721","32.4418","","-0.25%"
"07/03/2024","32.5342","32.5494","32.6963","32.4030","","-0.04%"
"07/04/2024","32.5130","32.5514","32.6390","32.4105","","-0.07%"
"07/05/2024","32.6350","32.5779","32.8740","32.4780","","0.38%"
"07/08/2024","32.6745","32.6750","32.8695","32.4850","","0.12%"
"07/09/2024","32.8170","32.6861","33.0338","32.6143","","0.44%"
"07/10/2024","32.8564","32.8732","33.0793","32.7443","","0.12%"
"07/11/2024","32.8013","32.8614","33.0121","32.7329","","-0.17%"
"07/12/2024","33.0214","32.8321","33.1271","32.7682","","0.67%"
"07/15/2024","32.9686","33.0088","33.1539","32.9186","","-0.16%"
"07/16/2024","33.0531","32.9971","33.1473","32.9128","","0.26%"
"07/17/2024","33.0502","33.0522","33.2932","32.9619","","-0.01%"
